,age,fnlwgt,educational-num,occupation,hours-per-week,income,capital-net,native-american,workclass_Other,workclass_Private,workclass_gov,workclass_other,marital-status_Married-civ-spouse,marital-status_Never-married,marital-status_Separated,race_Black,race_Other,race_White,male
12470,33,40142,9,0.29697986577181207,56,0,0,1,0,0,0,1,1,0,0,0,0,1,1
36827,43,34007,13,0.32516703786191536,70,1,0,1,1,0,0,0,1,0,0,0,0,1,1
13811,50,141608,9,0.32516703786191536,30,0,0,1,1,0,0,0,1,0,0,0,0,1,0
6200,40,85668,9,0.32516703786191536,40,0,0,1,1,0,0,0,1,0,0,0,0,1,1
2838,47,149218,9,0.32516703786191536,35,0,0,1,1,0,0,0,1,0,0,0,0,1,1
8614,34,289228,14,0.21287436311668945,45,1,15024,1,0,1,0,0,1,0,0,0,0,1,0
13397,30,197947,9,0.21287436311668945,40,0,0,0,0,1,0,0,0,1,0,0,0,1,1
39016,43,216070,14,0.29697986577181207,50,1,0,1,0,0,0,1,1,0,0,0,1,0,0
42705,29,106153,9,0.21287436311668945,50,0,0,1,0,1,0,0,0,1,0,0,0,1,1
10691,37,121228,9,0.21287436311668945,50,0,-1726,1,0,1,0,0,0,0,1,0,0,1,1
24648,53,151580,10,0.21287436311668945,40,1,15024,1,0,1,0,0,1,0,0,0,0,1,1
14530,24,200121,9,0.21287436311668945,45,0,0,1,0,1,0,0,0,1,0,0,0,1,1
4459,43,106900,13,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
17140,49,38563,13,0.21287436311668945,56,1,0,1,0,1,0,0,0,1,0,0,0,1,0
26400,45,198660,10,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
37418,34,213887,10,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
27836,29,351871,13,0.21287436311668945,50,1,0,1,0,1,0,0,0,1,0,0,0,1,1
40737,54,200960,13,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
41220,52,123011,9,0.3912087912087912,45,0,0,1,0,0,1,0,0,0,1,0,0,1,1
32681,41,197069,10,0.3912087912087912,40,0,4650,1,0,0,1,0,0,0,1,1,0,0,1
31645,22,126945,11,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
12381,25,266600,9,0.21287436311668945,40,0,3137,1,0,1,0,0,1,0,0,1,0,0,1
42628,65,115922,13,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
38976,33,288273,8,0.21287436311668945,40,0,1471,1,0,1,0,0,0,0,1,0,0,1,0
28441,25,66622,10,0.21287436311668945,25,0,0,1,0,1,0,0,0,1,0,0,0,1,0
11717,33,152591,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
26625,33,249249,3,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
7107,35,185621,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
43284,43,240504,10,0.32516703786191536,70,1,0,1,1,0,0,0,1,0,0,0,0,1,1
22955,36,111128,10,0.21287436311668945,45,0,0,1,0,1,0,0,1,0,0,0,0,1,1
13125,42,216411,12,0.29697986577181207,35,1,0,0,0,0,0,1,1,0,0,0,0,1,0
35252,32,133861,13,0.21287436311668945,48,1,13550,1,0,1,0,0,0,1,0,0,0,1,1
14717,59,145574,11,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
46871,40,183765,12,0.29697986577181207,40,1,0,1,0,0,0,1,0,1,0,0,0,1,1
30626,46,127089,10,0.21287436311668945,38,1,5178,1,0,1,0,0,1,0,0,0,0,1,1
16260,27,430340,10,0.21287436311668945,45,0,0,1,0,1,0,0,0,1,0,0,0,1,0
18888,45,192835,13,0.21287436311668945,55,1,-1977,1,0,1,0,0,1,0,0,0,0,1,1
28596,52,201310,13,0.21287436311668945,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1
32204,42,228320,10,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
35857,53,145419,2,0.32516703786191536,67,1,7688,0,1,0,0,0,1,0,0,0,0,1,1
14077,50,166423,9,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,0
5464,22,200819,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
33573,19,319889,9,0.21287436311668945,25,0,0,1,0,1,0,0,0,1,0,0,0,1,1
3729,56,68080,9,0.21287436311668945,50,1,0,0,0,1,0,0,0,1,0,0,0,1,1
43499,32,106014,10,0.21287436311668945,50,1,5178,1,0,1,0,0,1,0,0,0,0,1,1
22372,55,319733,9,0.32516703786191536,40,0,0,1,1,0,0,0,1,0,0,0,0,1,1
34502,48,172695,11,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
21716,52,310045,5,0.21287436311668945,30,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4169,26,157617,13,0.21287436311668945,45,0,0,1,0,1,0,0,0,1,0,0,0,1,1
44791,35,179668,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
4942,48,34998,13,0.3912087912087912,48,1,0,1,0,0,1,0,1,0,0,0,0,1,1
20175,54,33863,9,0.3912087912087912,40,1,0,1,0,0,1,0,1,0,0,0,0,1,1
15047,62,110103,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,1,0,0,0
18315,27,335764,7,0.21287436311668945,35,0,0,1,0,1,0,0,1,0,0,1,0,0,1
38729,49,43206,15,0.21287436311668945,55,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4706,24,298227,10,0.21287436311668945,50,0,0,1,0,1,0,0,1,0,0,0,0,1,1
98,59,272087,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
45490,31,210562,9,0.21287436311668945,65,0,0,1,0,1,0,0,1,0,0,0,0,1,1
16838,31,323069,9,0.21287436311668945,20,0,0,0,0,1,0,0,0,0,1,0,0,1,0
9154,32,256362,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
13358,33,141118,15,0.32516703786191536,55,1,0,1,1,0,0,0,1,0,0,0,0,1,0
4919,53,173020,13,0.21287436311668945,60,1,0,1,0,1,0,0,1,0,0,0,0,1,1
43993,41,240900,9,0.32516703786191536,20,0,0,1,1,0,0,0,0,0,1,0,0,1,1
347,59,107318,4,0.21287436311668945,50,1,5178,1,0,1,0,0,1,0,0,0,0,1,1
37525,52,100226,13,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,0
12985,32,68879,13,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
45758,44,34722,10,0.21287436311668945,55,0,0,1,0,1,0,0,1,0,0,0,0,1,1
21717,39,316211,13,0.21287436311668945,40,1,0,1,0,1,0,0,0,1,0,0,0,1,1
37604,26,257405,3,0.21287436311668945,40,0,0,0,0,1,0,0,0,1,0,1,0,0,1
5114,31,134615,10,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
2200,42,233366,3,0.21287436311668945,40,1,3103,0,0,1,0,0,1,0,0,0,1,0,1
26173,24,374253,9,0.21287436311668945,55,0,0,1,0,1,0,0,0,0,1,0,0,1,0
7346,46,99971,9,0.29697986577181207,56,1,0,1,0,0,0,1,1,0,0,0,0,1,1
37749,39,150061,14,0.21287436311668945,60,1,15020,1,0,1,0,0,0,0,1,1,0,0,0
10662,45,328610,10,0.32516703786191536,55,1,0,1,1,0,0,0,1,0,0,0,0,1,1
38708,34,100669,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,1,0,1
18174,34,192002,14,0.21287436311668945,55,1,0,1,0,1,0,0,1,0,0,0,0,1,1
48010,34,384150,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
41667,26,98155,9,0.21287436311668945,55,0,0,1,0,1,0,0,0,0,1,0,0,1,1
9233,66,99927,9,0.32516703786191536,45,0,0,1,1,0,0,0,0,0,1,0,0,1,0
47756,64,272531,9,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
9740,37,400287,14,0.32516703786191536,15,1,-1887,1,1,0,0,0,1,0,0,0,0,1,0
44688,53,95540,10,0.21287436311668945,40,0,1471,1,0,1,0,0,0,0,1,0,0,1,0
278,58,204021,13,0.32516703786191536,50,1,15024,1,1,0,0,0,1,0,0,0,0,1,1
26762,31,129761,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
11163,33,340899,16,0.32516703786191536,45,1,0,1,1,0,0,0,1,0,0,0,0,1,1
38176,71,303860,14,0.29697986577181207,20,0,2050,1,0,0,0,1,0,0,1,0,0,1,1
18318,50,176924,6,0.21287436311668945,38,0,0,1,0,1,0,0,1,0,0,0,0,1,1
39526,20,224238,8,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
35572,50,341797,15,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
23530,38,164050,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,1,0,0,1
12082,28,134813,13,0.32516703786191536,65,1,0,1,1,0,0,0,0,1,0,0,0,1,1
13145,59,108929,16,0.21287436311668945,50,0,0,1,0,1,0,0,0,1,0,0,0,1,1
21382,47,80914,14,0.32516703786191536,47,1,0,1,1,0,0,0,1,0,0,0,0,1,1
16371,57,249977,11,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
39484,35,142616,9,0.21287436311668945,30,0,0,1,0,1,0,0,0,0,1,1,0,0,0
24831,33,159247,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
27897,52,174767,10,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
28350,20,291979,9,0.21287436311668945,20,0,0,1,0,1,0,0,1,0,0,0,0,1,1
44197,29,46442,13,0.21287436311668945,50,1,-1902,1,0,1,0,0,1,0,0,0,0,1,0
34411,40,29927,9,0.21287436311668945,45,0,0,0,0,1,0,0,0,0,1,0,0,1,0
38542,45,353012,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
436,32,183977,13,0.21287436311668945,55,1,0,1,0,1,0,0,1,0,0,0,0,1,1
42254,51,166461,16,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,1,0,0,0
30569,51,111939,9,0.32516703786191536,35,1,0,1,1,0,0,0,1,0,0,0,0,1,1
28201,44,136546,16,0.32516703786191536,40,1,-1902,1,1,0,0,0,1,0,0,0,0,1,1
30478,66,201197,13,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
4656,45,240629,16,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
34136,40,197012,13,0.29697986577181207,40,1,8614,0,0,0,0,1,0,0,1,0,0,1,0
9730,46,233802,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,1,0,0,1
23948,27,318639,6,0.21287436311668945,60,0,0,0,0,1,0,0,0,1,0,0,0,1,1
44709,39,30673,5,0.3912087912087912,40,1,0,1,0,0,1,0,1,0,0,0,0,1,1
44596,39,365739,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
48517,26,323044,10,0.21287436311668945,45,1,0,0,0,1,0,0,1,0,0,0,0,1,1
42752,25,33610,9,0.21287436311668945,45,0,0,1,0,1,0,0,0,1,0,0,0,1,1
6090,49,131918,10,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
2903,42,38389,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
13013,48,120902,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
15292,55,158702,6,0.21287436311668945,50,0,0,1,0,1,0,0,0,0,1,0,0,1,1
25832,37,277022,9,0.21287436311668945,40,0,3887,0,0,1,0,0,0,1,0,0,0,1,0
6209,60,203985,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
15729,44,214546,10,0.21287436311668945,48,1,0,1,0,1,0,0,1,0,0,0,0,1,1
4380,49,213668,14,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
28260,34,69251,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,1,0,1
34486,35,27408,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
12324,31,356823,13,0.21287436311668945,40,1,10520,1,0,1,0,0,0,1,0,0,0,1,0
14663,63,427770,8,0.21287436311668945,30,0,0,1,0,1,0,0,0,0,1,1,0,0,0
27728,39,28572,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
23894,46,375675,8,0.29697986577181207,35,1,0,1,0,0,0,1,1,0,0,0,0,1,1
35875,44,218653,13,0.32516703786191536,40,0,0,1,1,0,0,0,0,0,1,0,0,1,1
17636,61,30073,9,0.32516703786191536,60,1,-1848,1,1,0,0,0,1,0,0,0,0,1,1
37870,44,226129,11,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
35986,41,32533,11,0.32516703786191536,45,0,0,1,1,0,0,0,1,0,0,0,0,1,1
8170,56,140729,9,0.32516703786191536,45,0,0,1,1,0,0,0,1,0,0,0,0,1,1
47031,25,122999,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
44106,44,35910,13,0.21287436311668945,56,1,-1902,1,0,1,0,0,1,0,0,0,0,1,1
10338,29,209173,12,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
14245,41,219155,4,0.21287436311668945,40,0,0,0,0,1,0,0,1,0,0,0,0,1,1
26440,54,98535,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
3513,25,158734,9,0.21287436311668945,45,0,0,1,0,1,0,0,0,1,0,0,0,1,0
17394,69,168139,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,0
5875,46,344415,16,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
7373,32,211239,10,0.21287436311668945,40,1,0,1,0,1,0,0,0,0,1,0,0,1,0
31386,44,456236,10,0.32516703786191536,45,1,0,1,1,0,0,0,0,0,1,0,0,1,1
41512,19,148955,10,0.32516703786191536,35,0,0,0,1,0,0,0,0,1,0,0,1,0,0
22198,39,186183,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
5397,58,88572,9,0.21287436311668945,45,0,0,1,0,1,0,0,0,0,1,0,0,1,0
47935,54,224934,14,0.29697986577181207,50,1,0,1,0,0,0,1,1,0,0,0,0,1,1
29087,51,136224,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
25880,43,209899,14,0.29697986577181207,47,1,8614,1,0,0,0,1,0,1,0,1,0,0,0
47091,28,131298,9,0.21287436311668945,60,0,0,1,0,1,0,0,0,1,0,0,0,1,1
47442,37,127772,13,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
12631,30,119522,6,0.21287436311668945,45,0,0,1,0,1,0,0,1,0,0,0,0,1,1
42172,42,89413,8,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
26161,31,386331,9,0.3912087912087912,50,0,0,1,0,0,1,0,1,0,0,1,0,0,1
35284,17,198830,7,0.21287436311668945,10,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3830,56,50490,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
46052,59,158813,10,0.21287436311668945,60,1,0,1,0,1,0,0,1,0,0,0,0,1,1
21992,43,195258,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
44806,47,154033,10,0.29697986577181207,40,0,-1876,1,0,0,0,1,0,0,1,0,0,1,0
32449,37,116960,13,0.21287436311668945,45,1,0,1,0,1,0,0,0,1,0,0,0,1,1
687,20,346341,10,0.21287436311668945,40,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32554,41,205153,11,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
21153,39,172538,9,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
40352,39,236391,9,0.29697986577181207,38,1,0,1,0,0,0,1,1,0,0,0,0,1,1
43757,35,177102,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
14273,38,223242,10,0.32516703786191536,40,0,0,1,1,0,0,0,0,0,1,0,0,1,0
1112,29,120126,13,0.21287436311668945,40,1,-1848,1,0,1,0,0,1,0,0,0,0,1,1
4358,46,132919,9,0.21287436311668945,12,1,0,1,0,1,0,0,1,0,0,0,0,1,0
16645,22,410439,9,0.21287436311668945,55,0,0,1,0,1,0,0,0,0,1,0,0,1,1
33797,68,223851,9,0.21287436311668945,24,0,0,1,0,1,0,0,1,0,0,0,0,1,1
12209,66,33155,9,0.32516703786191536,45,1,0,1,1,0,0,0,1,0,0,0,0,1,1
38289,42,303155,13,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
48286,39,128392,9,0.21287436311668945,40,1,-1887,1,0,1,0,0,1,0,0,0,0,1,1
37522,40,155106,5,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
5199,49,219611,13,0.21287436311668945,75,1,0,1,0,1,0,0,1,0,0,0,0,1,1
3656,53,237523,10,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,1
119,43,179866,13,0.21287436311668945,40,1,0,1,0,1,0,0,0,0,1,0,0,1,0
28737,31,38223,13,0.21287436311668945,45,0,0,1,0,1,0,0,0,1,0,0,0,1,1
11750,41,99679,6,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
25881,29,87745,10,0.32516703786191536,60,0,0,1,1,0,0,0,0,1,0,0,0,1,1
21207,29,119170,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
43600,43,180985,13,0.32516703786191536,35,0,0,1,1,0,0,0,0,0,1,0,0,1,1
13367,48,50567,10,0.3912087912087912,40,0,0,1,0,0,1,0,0,0,1,0,0,1,0
33044,55,106740,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
14835,40,190910,13,0.3912087912087912,40,1,0,1,0,0,1,0,1,0,0,0,0,1,1
14038,35,122493,11,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
33799,47,114459,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
45973,35,206253,5,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
24384,37,128054,10,0.29697986577181207,40,0,0,1,0,0,0,1,0,0,1,0,0,1,0
34872,56,216636,8,0.32516703786191536,40,0,-1651,1,1,0,0,0,1,0,0,0,0,1,1
11854,38,180288,10,0.21287436311668945,60,1,-1977,1,0,1,0,0,1,0,0,0,0,1,1
2017,26,216842,14,0.21287436311668945,10,0,0,1,0,1,0,0,0,1,0,0,0,1,0
39845,33,289886,9,0.32516703786191536,40,0,0,0,1,0,0,0,0,1,0,0,1,0,1
10594,39,61518,10,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
20368,36,347491,13,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
44161,36,182013,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
38604,28,175710,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,0
13547,19,273187,9,0.29697986577181207,36,0,0,1,0,0,0,1,0,1,0,0,0,1,0
32653,67,264095,10,0.21287436311668945,24,1,9386,0,0,1,0,0,1,0,0,0,0,1,1
42282,59,247552,9,0.32516703786191536,40,0,0,1,1,0,0,0,1,0,0,0,0,1,1
31786,39,225605,9,0.21287436311668945,24,0,0,1,0,1,0,0,1,0,0,0,0,1,1
7336,37,229647,9,0.21287436311668945,42,0,0,1,0,1,0,0,0,0,1,0,0,1,0
22036,56,182460,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
3008,38,186815,9,0.21287436311668945,43,0,0,1,0,1,0,0,1,0,0,0,0,1,1
39785,31,153005,13,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,1
6806,47,186157,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
28232,48,50402,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
22148,25,176729,13,0.21287436311668945,60,1,0,1,0,1,0,0,1,0,0,0,0,1,1
32146,25,135845,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
29293,39,203070,11,0.21287436311668945,49,0,0,1,0,1,0,0,1,0,0,0,0,1,1
13615,34,169496,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
10003,31,93326,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
38765,37,294919,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
17688,39,352628,12,0.29697986577181207,50,1,0,1,0,0,0,1,1,0,0,0,0,1,0
41490,41,425049,9,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
48310,36,114719,14,0.29697986577181207,50,1,0,1,0,0,0,1,1,0,0,0,0,1,1
1051,30,84119,9,0.21287436311668945,65,1,0,1,0,1,0,0,1,0,0,0,0,1,1
26283,54,257337,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
48491,31,284395,13,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
43766,28,269246,7,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
25331,44,174283,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
21795,33,198183,13,0.29697986577181207,50,1,0,1,0,0,0,1,0,1,0,0,0,1,0
24718,43,115323,13,0.21287436311668945,40,1,3103,1,0,1,0,0,1,0,0,0,0,1,1
983,38,210438,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,1,0,0,1
12547,42,347890,13,0.21287436311668945,50,1,-1902,1,0,1,0,0,1,0,0,0,0,1,1
3719,63,80655,10,0.29697986577181207,40,0,0,1,0,0,0,1,0,0,1,0,0,1,0
45258,29,122127,13,0.21287436311668945,40,1,8614,1,0,1,0,0,0,1,0,0,0,1,0
35132,25,175540,9,0.21287436311668945,50,0,0,1,0,1,0,0,0,1,0,0,0,1,1
2889,58,168887,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
43801,34,108837,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
25258,63,189253,10,0.32516703786191536,45,1,0,1,1,0,0,0,1,0,0,0,0,1,1
18299,39,505119,14,0.21287436311668945,40,1,0,0,0,1,0,0,1,0,0,0,0,1,1
40044,40,270147,14,0.21287436311668945,40,1,0,1,0,1,0,0,0,1,0,0,0,1,0
24760,30,154950,10,0.21287436311668945,60,1,15024,1,0,1,0,0,1,0,0,0,0,1,1
27874,42,55363,14,0.29697986577181207,55,1,0,1,0,0,0,1,1,0,0,0,0,1,1
34028,38,219546,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
9189,43,84924,10,0.32516703786191536,44,1,0,1,1,0,0,0,1,0,0,0,0,1,1
32548,35,185053,13,0.3912087912087912,40,0,0,1,0,0,1,0,0,1,0,0,0,1,0
22933,29,177413,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
14213,42,236503,10,0.3912087912087912,40,0,0,1,0,0,1,0,0,1,0,0,0,1,0
12124,39,364782,10,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,1
14210,27,120126,13,0.21287436311668945,75,1,0,1,0,1,0,0,1,0,0,0,0,1,1
40700,35,225860,11,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
32539,36,162651,9,0.21287436311668945,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1
22945,31,181824,13,0.32516703786191536,35,1,-1902,1,1,0,0,0,1,0,0,0,0,1,0
971,49,380922,14,0.21287436311668945,80,1,15024,1,0,1,0,0,1,0,0,0,0,1,1
42631,33,182971,10,0.29697986577181207,40,1,-1887,1,0,0,0,1,1,0,0,0,0,1,1
8912,68,99106,14,0.32516703786191536,20,0,0,1,1,0,0,0,0,0,1,0,0,1,0
29369,25,250038,11,0.21287436311668945,40,0,0,0,0,1,0,0,0,1,0,0,0,1,1
35066,30,140790,9,0.21287436311668945,45,0,0,1,0,1,0,0,1,0,0,0,0,1,1
17586,37,32668,13,0.21287436311668945,43,1,0,1,0,1,0,0,1,0,0,0,0,1,1
26519,20,201204,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
46378,28,407043,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,1,0,0,1
24099,25,199224,13,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
32133,32,185027,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
28284,25,211497,10,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
37067,50,48358,9,0.21287436311668945,40,1,7688,1,0,1,0,0,1,0,0,0,0,1,1
1221,53,53833,10,0.21287436311668945,32,1,0,1,0,1,0,0,1,0,0,0,0,1,1
26115,29,193125,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
11396,46,234690,13,0.21287436311668945,40,1,0,0,0,1,0,0,1,0,0,0,0,1,1
20998,34,155343,9,0.21287436311668945,50,1,-1848,1,0,1,0,0,1,0,0,0,0,1,1
35983,33,427474,9,0.32516703786191536,60,1,0,1,1,0,0,0,1,0,0,0,0,1,1
17499,31,231263,13,0.21287436311668945,45,0,4650,1,0,1,0,0,0,0,1,0,0,1,1
33040,28,70034,13,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
35254,39,80004,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
31814,21,232719,9,0.3912087912087912,40,0,0,1,0,0,1,0,0,1,0,1,0,0,1
12898,30,177437,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
22085,23,236804,10,0.32516703786191536,35,0,0,1,1,0,0,0,0,1,0,0,0,1,1
43175,61,162432,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
10019,42,173981,13,0.21287436311668945,40,1,0,0,0,1,0,0,1,0,0,0,0,1,1
34878,59,190541,9,0.3912087912087912,40,1,0,1,0,0,1,0,1,0,0,0,0,1,1
10556,72,298945,13,0.32516703786191536,40,1,0,1,1,0,0,0,0,0,1,0,0,1,1
12921,26,193945,14,0.21287436311668945,60,0,0,1,0,1,0,0,0,1,0,0,0,1,1
21016,22,324637,10,0.21287436311668945,42,0,0,1,0,1,0,0,0,1,0,0,0,1,1
46859,29,444304,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
25986,51,104651,13,0.21287436311668945,50,0,0,1,0,1,0,0,1,0,0,0,0,1,1
12824,25,281627,13,0.21287436311668945,30,1,-1564,1,0,1,0,0,0,1,0,0,0,1,0
25027,47,183522,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,1,0,0,0
6446,50,288630,14,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
11657,51,85815,13,0.3912087912087912,40,1,0,1,0,0,1,0,1,0,0,0,1,0,1
19556,58,241056,10,0.21287436311668945,46,0,0,1,0,1,0,0,0,0,1,0,0,1,0
